transaction_id,order_id,customer_id,invoice_date,due_date,amount,payment_date,payment_method,status,department,currency
FTb61d1bee,SObf20ad7e,Cbab00c56,2024-10-11,2024-11-10,11775.59,2024-11-25,Überweisung,Ausstehend,Produktion,EUR
FTe6675bbd,SO20c772ef,C5faf8fa4,2023-09-05,2023-09-02,15218.72,2023-09-17,Lastschrift,Bezahlt,Produktion,EUR
FTb18b0c79,SO04a3bf0e,,2024-08-31,2024-09-30,2679.74,2024-10-10,Überweisung,Bezahlt,Einkauf,EUR
FT722e5100,SOb7b7454f,Cdf1d8dba,2023-08-25,2023-09-24,,2023-10-24,Lastschrift,Bezahlt,Produktion,EUR
FT0fd008e7,SOe998cc60,C4c2e5d03,2023-10-19,2023-11-18,1664.83,2023-12-18,Lastschrift,Bezahlt,Vertrieb,EUR
FT4380459f,SO428b3bd5,Cbbd2eaf2,2024-11-27,2024-11-27,21086.66,2024-11-27,Kreditkarte,Ausstehend,Vertrieb,EUR
FTed26deae,SO8f22c3b1,Cb66030de,2023-10-11,2023-10-11,9649.52,2023-11-10,Überweisung,Bezahlt,HR,EUR
FT180d4b68,SO7a5cb415,C3a861bec,2023-05-22,2023-05-22,,2023-05-27,Lastschrift,Bezahlt,Produktion,EUR
FT6f9454d4,SO298e02fb,C9f23f455,2024-01-27,2024-03-22,1237.34,2024-03-22,Lastschrift,Bezahlt,Vertrieb,EUR
FT5580ad80,SO47641c88,C5c74d310,2024-03-23,2024-05-07,2743.15,2024-05-07,Lastschrift,Bezahlt,HR,EUR
FT0fd960b2,SO5fc97471,Cf92b9ef9,2023-07-25,2023-08-24,6659.79,2023-08-24,Überweisung,Bezahlt,Produktion,EUR
FT9554844b,SObd21ea58,C6e3f51bd,2023-10-01,2023-11-30,3946.72,2023-12-05,Überweisung,Bezahlt,Produktion,EUR
FTf73d9c1f,SOaedaa448,Cdd38e6d1,2023-09-24,2023-11-08,19796.03,2023-11-23,Kreditkarte,Bezahlt,Vertrieb,EUR
FT37d5f0e7,SOf72e760a,C18de9483,2024-06-02,2024-06-02,351.96,2024-06-17,Überweisung,Bezahlt,HR,EUR
FT812e310a,SOcb6c53dc,C3eb6018e,2023-03-07,2023-03-04,5489.05,2023-03-04,Kreditkarte,Bezahlt,Einkauf,EUR
FT7173c0c2,SO378a7d88,Cca4b662a,2024-10-07,2024-10-03,7510.62,2024-10-03,Lastschrift,Bezahlt,Vertrieb,EUR
FT429efacb,SO04b1702b,C3f13b32e,2023-10-07,2023-10-07,3176.83,2023-10-17,Überweisung,Bezahlt,Finanzen,EUR
FT79361813,SO62d6ebac,C3a2079e7,2023-05-22,2023-07-21,3788.97,2023-08-20,Kreditkarte,Bezahlt,HR,EUR
FTa3a28b14,SO62d6ebac,C3a2079e7,2023-05-22,2023-07-21,3071.5,2023-08-22,Kreditkarte,Bezahlt,HR,EUR
FT26d7eadf,SO279aa4ea,Ce80237a3,2024-06-08,2024-08-07,20829.81,2024-08-07,Überweisung,Bezahlt,Finanzen,EUR
FT85138619,SO966e9a12,C13afda51,2024-09-23,2024-09-23,8594.12,2024-09-23,Überweisung,Bezahlt,Finanzen,EUR
FTc817acd5,SOca55b40c,,2023-03-12,2023-05-11,5046.65,2023-05-11,Lastschrift,Bezahlt,Vertrieb,EUR
FT1e9ab8d0,SOb1a32336,Cf3039fb6,2024-08-07,2024-09-21,1677.16,2024-09-26,Überweisung,Bezahlt,Produktion,EUR
FT2335da3a,SOb1a32336,Cf3039fb6,2024-08-07,2024-09-21,3116.73,2024-10-02,Kreditkarte,Bezahlt,Produktion,EUR
FT8024256c,SObbcf3819,C0cb40719,2023-09-14,2023-09-14,,2023-09-14,Lastschrift,Bezahlt,IT,EUR
FT0c3b8884,SO1b4085e6,C846484d1,2024-05-25,2024-07-21,5104.92,2024-07-31,Lastschrift,Bezahlt,Vertrieb,EUR
FT8ede5ca3,SO13bc98b8,C9694b874,2023-09-04,2023-09-04,54.97,2023-09-19,Überweisung,Bezahlt,HR,EUR
FT0bb6e685,SOf4862ffb,C8edb23e1,2023-06-18,2023-07-18,9233.08,2023-07-18,Kreditkarte,Bezahlt,Finanzen,EUR
FT77581233,SO91750b2e,Caad1aa13,2023-11-23,2023-12-18,2097.19,2024-01-02,Überweisung,Bezahlt,Finanzen,EUR
FT294277c1,SO00d1bae6,C208d4251,2024-12-26,2025-02-24,456.1,2025-03-11,Überweisung,Ausstehend,Vertrieb,EUR
FT3341b825,SOec6da3c8,Ca26869df,2024-06-26,2024-08-25,7388.15,2024-08-25,Überweisung,Bezahlt,Vertrieb,EUR
FTabc5f523,SOa223e63f,Cf3039fb6,2023-10-23,2023-12-07,58.7,2023-12-17,Lastschrift,Bezahlt,Produktion,EUR
FT3baba310,SObe2f238a,Cca4b662a,2024-03-04,2024-03-02,798.19,2024-03-02,Lastschrift,Bezahlt,Vertrieb,EUR
FT215ebd4b,SOe824d682,,2023-06-27,2023-08-26,4842.13,2023-09-05,Überweisung,Bezahlt,Vertrieb,EUR
FTa868e5e6,SO56a493bc,Ca5f4ad0f,2023-11-06,2024-01-02,5171.16,2024-01-02,Kreditkarte,Bezahlt,Produktion,EUR
FT666a13d3,SO42476a68,C7fd098ba,2024-11-04,2024-12-04,5500.0,2024-12-19,Kreditkarte,Ausstehend,Finanzen,EUR
FT2beb5fd2,SO311e1c83,Ce02f09fc,2023-07-31,2023-08-30,9786.27,2023-08-30,Lastschrift,Bezahlt,Finanzen,EUR
FTe98f5ed7,SO373d5c8e,C18e0e6ec,2024-04-03,2024-04-03,2636.0,2024-05-03,Kreditkarte,Bezahlt,IT,EUR
FTce005eb2,SO8d2fffce,C967d50a7,2024-10-09,2024-12-07,11186.42,2024-12-07,Lastschrift,Ausstehend,Produktion,EUR
FTd8c75caa,SO180f4732,Cd891b141,2023-03-18,2023-03-18,3309.58,2023-03-23,Lastschrift,Bezahlt,Produktion,EUR
FT23a91b40,SO35fd5812,C4999e9b6,2023-12-09,2024-02-07,14332.17,2024-02-07,Überweisung,Bezahlt,Einkauf,EUR
FT9022e0ba,SOd8d6cf01,C149c3ed2,2023-09-27,2023-11-11,5435.0,2023-11-26,Kreditkarte,Bezahlt,Vertrieb,EUR
FTf625f6da,SOa7bd0109,C81185451,2024-10-22,2024-12-17,9225.39,2024-12-17,Lastschrift,Ausstehend,IT,EUR
FT76580464,SO03fd9542,Ce11e2927,2023-01-12,2023-02-11,16.0,2023-02-11,Kreditkarte,Bezahlt,Einkauf,EUR
FT069683e2,SO566255bb,C18de9483,2024-06-27,2024-06-27,6170.63,2024-07-27,Überweisung,Bezahlt,HR,EUR
FTb11e4b77,SO7ce637a6,C88e85c67,2023-06-07,2023-06-07,7680.82,2023-06-17,Überweisung,Bezahlt,HR,EUR
FTc1f7fbc4,SO7dea2861,C93c31129,2023-12-10,2023-12-10,465.0,2023-12-20,Kreditkarte,Bezahlt,Einkauf,EUR
FT61df2a6a,SOd45e76c2,C8edb23e1,2024-06-26,2024-07-26,9611.2,2024-08-25,Überweisung,Bezahlt,Finanzen,EUR
FT94142194,SO9a88787e,Ca39b1a71,2024-09-30,2024-11-29,1474.52,2024-12-29,Kreditkarte,Ausstehend,Einkauf,EUR
FT8318bc34,SO3f8ab95a,C12ba5ea5,2023-12-11,2024-01-25,3407.38,2024-02-24,Lastschrift,Bezahlt,Produktion,EUR
FTebabd2cd,SOefed5b18,C9e5706df,2024-05-31,2024-06-26,10420.39,2024-07-11,Kreditkarte,Bezahlt,IT,EUR
FTdf5fc6fc,SOdd835730,Cfcd5712c,2023-12-13,2024-02-11,10933.57,2024-02-11,Kreditkarte,Bezahlt,HR,EUR
FT28b44f98,SOd5a342f4,C0d6afa74,2024-07-19,2024-07-19,670.53,2024-07-19,Kreditkarte,Bezahlt,IT,EUR
FT40cfa9e2,SOf93c0048,C78fffe3c,2023-06-28,2023-08-12,288.41,2023-08-12,Kreditkarte,Bezahlt,Produktion,EUR
FT910e8def,SO2d8d7fb2,C0fe26680,2023-08-05,2023-09-04,7012.43,2023-09-09,Überweisung,Bezahlt,Produktion,EUR
FTbe0e0a20,SO6e4fe0d2,C77030f3e,2024-11-12,2024-11-12,13954.83,2024-11-17,Überweisung,Ausstehend,Finanzen,EUR
FTc523c7ad,SO38e77e26,Caddd63d9,2023-02-15,2023-03-16,6020.73,2023-03-16,Kreditkarte,Bezahlt,Einkauf,EUR
FT5cb91a29,SOda183f57,Ca7e17d6d,2024-11-11,2024-11-11,218.64,2024-11-11,Lastschrift,Ausstehend,Einkauf,EUR
FT033a1353,SO0360e32a,C04fc253d,2024-12-04,2025-02-02,8634.3,2025-02-07,Überweisung,Ausstehend,IT,EUR
FTef636cf0,SOf405dd60,Cc755aa91,2023-04-27,2023-06-11,5803.93,2023-07-11,Kreditkarte,Bezahlt,Vertrieb,EUR
FT8a7ce69d,SO2815bf50,Cdfca3639,2024-06-07,2024-06-07,8556.47,2024-06-22,Lastschrift,Bezahlt,Vertrieb,EUR
FT485a7bf6,SO6ca0b561,C1dfe72e0,2023-10-25,2023-12-24,12918.0,2023-12-29,Überweisung,Bezahlt,Vertrieb,EUR
FTf99da4ed,SO906ee286,C1d070d6e,2023-04-22,2023-06-17,5310.41,2023-06-17,Kreditkarte,Bezahlt,Einkauf,EUR
FTd607d6fd,SO906ee286,C1d070d6e,2023-04-22,2023-06-17,8353.29,2023-06-22,Lastschrift,Bezahlt,Einkauf,EUR
FT2377d099,SO4c786866,Cf7d98e3f,2023-07-07,2023-07-03,6021.07,2023-07-18,Lastschrift,Bezahlt,Vertrieb,EUR
FT82d57c51,SOeab8234d,C924c7be9,2024-04-24,2024-06-08,9561.17,2024-06-08,Lastschrift,Bezahlt,Einkauf,EUR
FT8d9dc4da,SO570d3034,C50c4accc,2024-08-20,2024-08-20,1362.42,2024-08-25,Lastschrift,Bezahlt,Vertrieb,EUR
FTaed4417b,SO50dfc8a6,C73179274,2023-10-26,2023-12-10,,2023-12-15,Kreditkarte,Bezahlt,IT,EUR
FTdf9c2d75,SO8c1b8b56,Cbc09ea39,2024-11-11,2025-01-10,2602.31,2025-01-25,Überweisung,Ausstehend,Finanzen,EUR
FTd17185c5,SOa1bba5aa,Cb0fb7360,2023-10-18,2023-12-17,,2023-12-27,Kreditkarte,Bezahlt,IT,EUR
FTcabe6548,SOf4000f1e,Cbbd2eaf2,2023-03-13,2023-03-09,805.98,2023-03-19,Lastschrift,Bezahlt,Vertrieb,EUR
FT60f9ee18,SObca92b3c,Cf6f02706,2023-04-29,2023-05-27,9185.13,2023-06-26,Lastschrift,Bezahlt,HR,EUR
FTf07f9645,SOf0eb9278,Cf27e6ab2,2024-09-02,2024-09-02,11523.08,2024-09-12,Überweisung,Bezahlt,Finanzen,EUR
FTfb00a301,SOe1540289,C70fc59a9,2024-08-11,2024-09-25,9505.65,2024-09-30,Lastschrift,Bezahlt,Produktion,EUR
FT5ec22a9f,SOe1540289,C70fc59a9,2024-08-11,2024-09-25,4658.73,2024-10-06,Überweisung,Bezahlt,Produktion,EUR
FT797b1878,SO7e59ccfc,C80d63928,2024-09-17,2024-11-01,9878.26,2024-12-01,Lastschrift,Ausstehend,Produktion,EUR
FTc8d73efc,SO6a5324c2,C9a904d0d,2024-12-12,2024-12-09,2909.96,2024-12-19,Überweisung,Ausstehend,Einkauf,EUR
FT718dc80c,SO50a6d025,C3f13b32e,2023-09-21,2023-09-21,1875.98,2023-10-21,Kreditkarte,Bezahlt,Finanzen,EUR
FTfccbac96,SO37b9e01c,C0fe26680,2023-04-27,2023-05-27,2155.29,2023-06-01,Lastschrift,Bezahlt,Produktion,EUR
FTdfe2455c,SO6dbae273,Cf4a92678,2024-08-07,2024-09-05,3758.45,2024-09-10,Kreditkarte,Bezahlt,Vertrieb,EUR
FT8edc2db5,SO6dbae273,Cf4a92678,2024-08-07,2024-09-05,4226.34,2024-09-17,Kreditkarte,Bezahlt,Vertrieb,EUR
FT18df9528,SO80899217,Cf4a92678,2023-01-15,2023-02-14,2699.22,2023-03-16,Überweisung,Bezahlt,Vertrieb,EUR
FT746e2bf2,SO80899217,Cf4a92678,2023-01-15,2023-02-14,2336.85,2023-03-25,Überweisung,Bezahlt,Vertrieb,EUR
FTa22a39b8,SOc952e594,C0b362343,2023-05-11,2023-07-06,224.37,2023-07-06,Lastschrift,Bezahlt,Einkauf,EUR
FTeb583d2a,SO6a362c93,C1d5b10d8,2024-04-20,2024-06-19,4723.29,2024-07-19,Kreditkarte,Bezahlt,Finanzen,EUR
FT9c43facf,SObe9a4634,C84e2e1fd,2023-04-06,2023-06-05,1250.48,2023-06-05,Lastschrift,Bezahlt,Produktion,EUR
FTeb29de12,SO0d779538,Cde58dcd9,2024-08-06,2024-09-04,4005.23,2024-09-19,Lastschrift,Bezahlt,HR,EUR
FT19dda559,SO316bb298,C5faf8fa4,2024-03-14,2024-03-14,7839.78,2024-03-14,Lastschrift,Bezahlt,Produktion,EUR
FT2ec6e974,SO748fe614,C3b214d0c,2024-10-27,2024-12-11,5732.11,2024-12-21,Kreditkarte,Ausstehend,Finanzen,EUR
FTcc2f4b6b,SO3952e0b6,C0b7bb4bc,2023-08-27,2023-10-26,352.31,2023-11-05,Lastschrift,Bezahlt,IT,EUR
FTa3255071,SO8ffb17cc,Cccb7af4a,2024-12-05,2025-01-04,7194.18,2025-01-04,Kreditkarte,Ausstehend,Produktion,EUR
FT8e78688d,SO36dc2ff9,C6e1dd11f,2024-11-28,2025-01-12,822.86,2025-01-27,Kreditkarte,Ausstehend,IT,EUR
FT00c020a7,SOc18700a4,C70fc59a9,2023-03-30,2023-05-14,1678.07,2023-05-14,Lastschrift,Bezahlt,Produktion,EUR
FT46a5f4de,SOece9dee9,C9e5706df,2023-03-28,2023-04-27,1734.08,2023-05-27,Lastschrift,Bezahlt,IT,EUR
FTdce3ea7c,SO858c5d0e,C70fc59a9,2024-02-13,2024-03-29,4132.59,2024-04-13,Lastschrift,Bezahlt,Produktion,EUR
FTf2a7b670,SO5fff424a,Ca14a6d03,2023-03-22,2023-03-19,4468.93,2023-03-29,Kreditkarte,Bezahlt,Einkauf,EUR
FTaaccc52b,SO15adafd3,Cf92b9ef9,2024-02-03,2024-03-03,1364.5,2024-03-03,Lastschrift,Bezahlt,Produktion,EUR
FTbf4a9a38,SO5ee4d0ce,C71d6670a,2023-12-09,2024-01-08,7145.22,2024-01-23,Kreditkarte,Bezahlt,HR,EUR
FT06dfa4b2,SO7c3d323f,C14fe74cd,2023-11-02,2024-01-01,2767.67,2024-01-01,Lastschrift,Bezahlt,HR,EUR
FTdcabb888,SO333907d7,C3d3a92f2,2024-07-23,2024-09-06,,2024-09-06,Kreditkarte,Bezahlt,Finanzen,EUR
FT25eeb1e8,SO545df91e,C5bd787f1,2024-08-15,2024-09-14,1876.57,2024-10-14,Kreditkarte,Bezahlt,Einkauf,EUR
FT78392eb3,SO545df91e,C5bd787f1,2024-08-15,2024-09-14,2337.26,2024-10-15,Lastschrift,Bezahlt,Einkauf,EUR
FT73705a58,SO2b475c27,C4d8dda40,2024-01-23,2024-03-07,876.55,2024-03-07,Überweisung,Bezahlt,Finanzen,EUR
FTa71600b0,SO6771de69,C9e5706df,2023-12-14,2024-01-12,588.72,2024-02-11,Kreditkarte,Bezahlt,IT,EUR
FT32011d61,SO21c58f44,C22dc1560,2024-08-06,2024-09-20,677.28,2024-09-20,Kreditkarte,Bezahlt,Einkauf,EUR
FTc1568dde,SO4fdf5605,,2023-07-02,2023-08-01,6206.37,2023-08-01,Lastschrift,Bezahlt,Produktion,EUR
FT0ea8bba1,SO9e8b837e,Cc755aa91,2023-02-13,2023-03-30,155.54,2023-03-30,Kreditkarte,Bezahlt,Vertrieb,EUR
FT095e59b4,SOce1ddf3d,C8b18ddea,2023-01-28,2023-03-29,10265.52,2023-04-08,Lastschrift,Bezahlt,Produktion,EUR
FT9c9565dc,SO79038199,,2024-10-06,2024-10-06,,2024-10-21,Kreditkarte,Bezahlt,IT,EUR
FTf3a02f90,SO7ebd6dd9,C18e0e6ec,2024-02-20,2024-02-20,11625.57,2024-02-20,Überweisung,Bezahlt,IT,EUR
FT137ace05,SO2f97010a,C78fffe3c,2024-09-02,2024-10-12,1215.39,2024-10-27,Überweisung,Bezahlt,Produktion,EUR
FTc3a1d9bd,SOb01660f2,C3ae31983,2024-05-07,2024-06-06,17769.37,2024-06-11,Lastschrift,Bezahlt,Vertrieb,EUR
FTef539ba4,SOcc36b544,Cc5d4ef9a,2023-01-16,2023-02-12,,2023-02-27,Lastschrift,Bezahlt,HR,EUR
FT2d256ca6,SO4a0694dc,C9a904d0d,2023-08-07,2023-08-07,18195.09,2023-08-07,Lastschrift,Bezahlt,Einkauf,EUR
FTa395d415,SOd88ed5eb,C1423b9b6,2024-06-20,2024-06-20,4157.03,2024-07-05,Lastschrift,Bezahlt,Einkauf,EUR
FT144cde9e,SOacab95ec,C14fe74cd,2023-03-31,2023-05-30,6457.36,2023-05-30,Kreditkarte,Bezahlt,HR,EUR
FT8aa15fba,SOe010e865,Ce2b8dd42,2024-04-29,2024-04-28,3977.78,2024-04-28,Lastschrift,Bezahlt,Vertrieb,EUR
FT73c1682a,SO3dcbacf9,Ca5ca84fd,2023-01-01,2023-02-15,3066.78,2023-02-25,Lastschrift,Bezahlt,Finanzen,EUR
FTad647921,SO504f9016,Cec472c61,2024-07-05,2024-07-05,137.61,2024-07-05,Lastschrift,Bezahlt,HR,EUR
FT69649e77,SOcf38883c,C04fc253d,2023-11-01,2023-12-26,,2023-12-26,Kreditkarte,Bezahlt,IT,EUR
FT1cc1489d,SO5935c76a,C04fc253d,2023-06-03,2023-07-29,19565.29,2023-07-29,Lastschrift,Bezahlt,IT,EUR
FT79eb77fe,SO648b215c,Ccb63ede4,2024-01-24,2024-03-22,870.23,2024-03-27,Kreditkarte,Bezahlt,Finanzen,EUR
FTcb78f077,SOf03b61c5,C4999e9b6,2024-10-14,2024-12-13,166.03,2024-12-13,Überweisung,Ausstehend,Einkauf,EUR
FT90842b84,SOfa3a3ee6,Ce6a2c2b8,2024-11-19,2025-01-18,6319.84,2025-01-23,Kreditkarte,Ausstehend,IT,EUR
FT755b653a,SOfa3a3ee6,Ce6a2c2b8,2024-11-19,2025-01-18,4619.97,2025-01-28,Kreditkarte,Ausstehend,IT,EUR
FT2c38ce81,SOa1570d57,C3eb6018e,2024-07-04,2024-07-04,1219.92,2024-07-19,Kreditkarte,Bezahlt,Einkauf,EUR
FT88d9b468,SO157dfcc7,C1dfe72e0,2024-02-16,2024-04-16,4169.08,2024-04-26,Lastschrift,Bezahlt,Vertrieb,EUR
FTfd3b7710,SO157dfcc7,C1dfe72e0,2024-02-16,2024-04-16,3211.46,2024-04-30,Lastschrift,Bezahlt,Vertrieb,EUR
FT859c5d73,SO198dca83,C2b4198e0,2023-07-26,2023-09-20,4551.08,2023-10-20,Lastschrift,Bezahlt,IT,EUR
FT2ca715bc,SO046a099a,Ce4454bbe,2024-12-31,2025-02-11,964.97,2025-02-26,Lastschrift,Ausstehend,Produktion,EUR
FT61988a95,SO7674c107,C96c2fc47,2023-02-16,2023-04-02,1954.44,2023-04-02,Lastschrift,Bezahlt,Finanzen,EUR
FTf950d52d,SOa4d1a107,Cca45c3ff,2023-09-27,2023-11-26,72.4,2023-11-26,Kreditkarte,Bezahlt,Finanzen,EUR
FT0a0c1fb3,SO8c0aa831,C414c6e9c,2024-02-29,2024-04-29,13711.39,2024-04-29,Überweisung,Bezahlt,HR,EUR
FT0793216f,SOf876b03a,Cd492f8b7,2024-04-20,2024-06-19,23.28,2024-06-24,Lastschrift,Bezahlt,Vertrieb,EUR
FT6aa8ef70,SO446b5e0e,C7e45efe4,2024-03-13,2024-05-12,6989.17,2024-05-12,Lastschrift,Bezahlt,HR,EUR
FTe2eb4560,SOdcd84548,,2024-04-16,2024-05-14,5094.08,2024-05-14,Lastschrift,Bezahlt,IT,EUR
FTa8894689,SO4b7ca9c9,,2024-02-01,2024-04-01,4101.74,2024-04-01,Lastschrift,Bezahlt,Produktion,EUR
FTeccc8892,SO068ffd43,C92a82ca8,2023-01-30,2023-03-30,12003.48,2023-03-30,Überweisung,Bezahlt,IT,EUR
FT48738a0a,SOf9304e14,,2023-11-07,2023-12-07,2085.7,2023-12-12,Lastschrift,Bezahlt,Einkauf,EUR
FT896a261f,SOc6edb6bc,C6823df44,2024-04-26,2024-05-25,8107.92,2024-05-25,Überweisung,Bezahlt,IT,EUR
FT9d508302,SO0ae1e5b8,Cc637d361,2023-11-14,2023-11-14,8163.29,2023-11-19,Überweisung,Bezahlt,Finanzen,EUR
FTa2032aea,SObba9f125,C868f6ecf,2024-02-07,2024-03-23,174.37,2024-03-23,Lastschrift,Bezahlt,IT,EUR
FT882da10c,SOc39bec21,,2023-05-23,2023-06-22,8529.64,2023-06-22,Lastschrift,Bezahlt,Produktion,EUR
FT4d84f778,SO8e4d5c4a,Ca39b1a71,2023-03-02,2023-05-01,8024.9,2023-05-16,Überweisung,Bezahlt,Einkauf,EUR
FT2de4bbab,SO2cf1870a,C73ed6f51,2024-07-02,2024-08-16,2230.37,2024-08-16,Überweisung,Bezahlt,Produktion,EUR
FT076d33e9,SO2cf1870a,C73ed6f51,2024-07-02,2024-08-16,1157.05,2024-08-19,Lastschrift,Bezahlt,Produktion,EUR
FTbd2d6452,SO412a91cf,C7f1819d2,2023-12-01,2023-12-31,8705.37,2024-01-05,Kreditkarte,Bezahlt,Einkauf,EUR
FT498f8732,SOb05d479a,C7f1819d2,2024-08-27,2024-09-26,4933.66,2024-10-01,Kreditkarte,Bezahlt,Einkauf,EUR
FT9a098189,SOe104aec1,Cdd38e6d1,2024-12-24,2025-02-03,,2025-02-18,Lastschrift,Ausstehend,Vertrieb,EUR
FT3df49d57,SO106ed66a,C846484d1,2023-03-22,2023-05-20,2997.85,2023-05-20,Lastschrift,Bezahlt,Vertrieb,EUR
FT74d82ef2,SO93a8668b,C31bd71a6,2023-03-09,2023-03-09,19344.15,2023-03-09,Lastschrift,Bezahlt,Vertrieb,EUR
FT11992560,SOeca1a93a,C732530f3,2023-12-29,2024-01-25,4340.4,2024-02-24,Überweisung,Bezahlt,Einkauf,EUR
FT978109cb,SO2489f3bd,C03157cee,2023-02-28,2023-03-30,2078.48,2023-03-30,Lastschrift,Bezahlt,Vertrieb,EUR
FTa18b4cc6,SO4cacede4,C88e85c67,2023-06-06,2023-06-06,18372.09,2023-06-06,Kreditkarte,Bezahlt,HR,EUR
FT8a4f7a1a,SOf5b997c2,Cf614c1fb,2023-02-07,2023-03-20,10264.24,2023-03-20,Kreditkarte,Bezahlt,Vertrieb,EUR
FTb053a5bb,SO45dc111e,Cdf1d8dba,2024-01-08,2024-02-06,5635.71,2024-02-06,Kreditkarte,Bezahlt,Produktion,EUR
FT17255022,SO1cd4ed04,Cec472c61,2024-06-11,2024-06-09,10073.64,2024-06-24,Überweisung,Bezahlt,HR,EUR
FTca847fab,SOd1b24cad,C03157cee,2024-05-07,2024-06-06,6891.66,2024-06-11,Lastschrift,Bezahlt,Vertrieb,EUR
FT049d9275,SO7fba8692,C8fbcc7b1,2023-12-22,2024-02-20,98.86,2024-03-06,Kreditkarte,Bezahlt,Produktion,EUR
FTb3c82c99,SO66b11575,Cbab00c56,2023-01-09,2023-02-08,4273.59,2023-02-08,Kreditkarte,Bezahlt,Produktion,EUR
FT10f5ddea,SOeb576c67,C868f6ecf,2024-06-10,2024-07-25,12111.61,2024-07-25,Überweisung,Bezahlt,IT,EUR
FTd42ed9d3,SOeb576c67,C868f6ecf,2024-06-10,2024-07-25,5895.89,2024-08-03,Überweisung,Bezahlt,IT,EUR
FTe047dcd7,SO0eb45402,Cde58dcd9,2024-07-08,2024-08-07,,2024-08-17,Lastschrift,Bezahlt,HR,EUR
FTbd7b6aa5,SOf0b82569,,2023-07-21,2023-07-21,3866.8,2023-07-21,Kreditkarte,Bezahlt,Finanzen,EUR
FTc22faab5,SO525ce407,C476ce152,2023-07-17,2023-08-31,11067.41,2023-09-10,Kreditkarte,Bezahlt,Finanzen,EUR
FT94a79d4c,SO1ce0acb8,Cd6f978c2,2024-02-15,2024-03-16,11007.0,2024-03-31,Kreditkarte,Bezahlt,IT,EUR
FT665ad769,SO34437909,Cb7027054,2023-11-15,2023-11-10,5116.76,2023-11-20,Überweisung,Bezahlt,Finanzen,EUR
FT0c22f785,SO34437909,Cb7027054,2023-11-15,2023-11-10,3463.45,2023-11-23,Lastschrift,Bezahlt,Finanzen,EUR
FT37f3412b,SO3f60829d,,2024-06-25,2024-06-25,3004.31,2024-07-10,Überweisung,Bezahlt,Finanzen,EUR
FT3f542b39,SO33398bd6,Ce6a2c2b8,2024-05-16,2024-07-12,141.45,2024-07-12,Lastschrift,Bezahlt,IT,EUR
FTc48eae62,SOa7ddb2a9,Cccb7af4a,2024-06-25,2024-07-25,2908.66,2024-07-30,Überweisung,Bezahlt,Produktion,EUR
FTf7a3cb76,SO2a5b0476,C138a901b,2024-04-27,2024-05-25,1627.44,2024-06-24,Lastschrift,Bezahlt,Finanzen,EUR
FTe8b13240,SO1e04cb0a,C2b4198e0,2024-07-28,2024-09-26,11785.85,2024-09-26,Überweisung,Bezahlt,IT,EUR
FT8f993efc,SOea7e1294,C70fc59a9,2023-02-23,2023-04-09,1545.75,2023-04-09,Lastschrift,Bezahlt,Produktion,EUR
FTaae81aef,SO3ddb0235,C878b9a97,2024-08-26,2024-09-22,1798.02,2024-09-27,Kreditkarte,Bezahlt,Produktion,EUR
FT4098428e,SO4feadbb2,Cbab00c56,2023-10-12,2023-11-11,1863.42,2023-11-11,Lastschrift,Bezahlt,Produktion,EUR
FT8e62638e,SOa1434624,Cbab00c56,2024-06-19,2024-07-19,1115.87,2024-07-19,Überweisung,Bezahlt,Produktion,EUR
FT568daef0,SO5dd7edf8,Cf92b9ef9,2024-08-02,2024-09-01,610.15,2024-10-01,Lastschrift,Bezahlt,Produktion,EUR
FTde6c679c,SO8b187965,Cde58dcd9,2024-02-06,2024-03-07,12033.14,2024-03-07,Kreditkarte,Bezahlt,HR,EUR
FTa47979e3,SOe52d9121,C924c7be9,2023-03-03,2023-04-17,1156.69,2023-05-02,Überweisung,Bezahlt,Einkauf,EUR
FT9fa27aa2,SOa3c7ddea,C70fc59a9,2023-10-18,2023-11-29,1409.14,2023-12-14,Lastschrift,Bezahlt,Produktion,EUR
FT276b46dd,SOeeb7544e,C924c7be9,2023-05-02,2023-06-13,93.91,2023-06-23,Kreditkarte,Bezahlt,Einkauf,EUR
FT8ccbfef8,SOf8f36b6b,C5bd787f1,2023-06-26,2023-07-23,2958.89,2023-07-23,Lastschrift,Bezahlt,Einkauf,EUR
FT5fa83689,SO8b8c171e,,2023-03-30,2023-05-11,13.28,2023-05-21,Lastschrift,Bezahlt,Produktion,EUR
FT1240e1f1,SO473a57d1,C12ba5ea5,2024-03-07,2024-04-21,1027.95,2024-05-01,Lastschrift,Bezahlt,Produktion,EUR
FTb8955d82,SO7cc5c7f1,Cf92b9ef9,2023-05-06,2023-06-05,19828.3,2023-07-05,Überweisung,Bezahlt,Produktion,EUR
FT56c489f1,SO31c85f5e,C4fe20e66,2023-02-08,2023-03-05,6809.03,2023-03-05,Kreditkarte,Bezahlt,Vertrieb,EUR
FT8385f8a2,SOa0bc6eab,,2023-01-16,2023-03-17,4018.4,2023-03-17,Lastschrift,Bezahlt,Vertrieb,EUR
FT0de55f56,SOa4bbd511,,2024-04-29,2024-04-29,926.61,2024-04-29,Kreditkarte,Bezahlt,Finanzen,EUR
FT4e961850,SOa4bbd511,,2024-04-29,2024-04-29,766.29,2024-05-05,Überweisung,Bezahlt,Finanzen,EUR
